state,district,mandal,latitude,longitude,soil type,rabi,kharif,zaid
Andhra Pradesh,Alluri Sitharama Raju,Ananthagiri,18.1968728,82.9978626,Laterite,Chana Dal,Toor Dal,Moong Dal
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,18.3273486,82.8775218,Laterite,Chana Dal,Toor Dal,"Moong Dal, Rice Bean"
Andhra Pradesh,Alluri Sitharama Raju,Chintapalle,17.8713171,82.3533266,Laterite,Chana Dal,Toor Dal,Moong Dal
Andhra Pradesh,Alluri Sitharama Raju,Dumbriguda,18.2880195,82.7920084,Laterite,Chana Dal,Toor Dal,Moong Dal
Andhra Pradesh,Alluri Sitharama Raju,G. Madugula,18.0179511,82.4982552,Laterite,Chana Dal,Toor Dal,Moong Dal
Andhra Pradesh,Alluri Sitharama Raju,Gudem Kotha Veedhi,18.01130766,82.7163254,Laterite,Chana Dal,"Toor Dal, Cluster Bean",Moong Dal
Andhra Pradesh,Alluri Sitharama Raju,Hukumpeta,18.1508937,82.6928925,Laterite,Chana Dal,Toor Dal,Moong Dal
Andhra Pradesh,Alluri Sitharama Raju,Koyyuru,17.6550069,82.2182569,Laterite,Chana Dal,Toor Dal,Moong Dal
Andhra Pradesh,Alluri Sitharama Raju,Munchingi Puttu,17.6868159,83.2184815,Laterite,Chana Dal,Toor Dal,Moong Dal
Andhra Pradesh,Alluri Sitharama Raju,Paderu,18.0805802,82.6645469,Laterite,Chana Dal,Toor Dal,Moong Dal
Andhra Pradesh,Alluri Sitharama Raju,Peda Bayalu,18.2853641,82.5875496,Laterite,Chana Dal,Toor Dal,Moong Dal
Andhra Pradesh,Alluri Sitharama Raju,Atchutapuram,17.5642144,82.9788774,Laterite,Chana Dal,Toor Dal,Moong Dal
Andhra Pradesh,Anakapalli,Elamanchili,16.4808462,81.7828033,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Kotauratla,17.5662138,82.6834453,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Nakkapalle,17.4120856,82.7293193,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Payakaraopeta,17.362436,82.553086,Red,Field Pea,"Lobia, Hyacinth Bean",Horse Gram
Andhra Pradesh,Anakapalli,Rambilli,17.4648711,82.9299876,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Sarvasiddhi Rayavaram,17.51122277,82.55430581,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Anakapalle,17.6896435,83.0023634,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Butchayyapeta,17.7866244,82.8862155,Red,Field Pea,"Lobia, Cluster Bean",Horse Gram
Andhra Pradesh,Anakapalli,Cheedikada,17.9285256,82.892324,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Chodavaram,17.8313806,82.9340217,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Devarapalli,17.9878214,82.9837557,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,K.Kotapadu,17.8861163,83.0435215,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Kasimkota,17.668636,82.9641299,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Munagapaka,17.6366778,82.9949038,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Paravada,17.6217306,83.0817699,Red,Field Pea,"Lobia, Hyacinth Bean",Horse Gram
Andhra Pradesh,Anakapalli,Sabbavaram,17.7893431,83.1179848,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Golugonda,17.6794093,82.4678294,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Madugula,17.9168233,82.8142389,Red,Field Pea,"Lobia, Cluster Bean","Horse Gram, Rice Bean"
Andhra Pradesh,Anakapalli,Makavarapalem,17.6203466,82.7158302,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Narsipatnam,17.666433,82.6105228,Red,Field Pea,"Lobia, Cowpea","Horse Gram, Winged Bean"
Andhra Pradesh,Anakapalli,Nathavaram,17.5690406,82.4923758,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Ravikamatham,17.7926667,82.8007667,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Rolugunta,17.7185645,82.667247,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anakapalli,Anantapur,14.6818877,77.6005911,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Atmakur,14.6167381,79.6245494,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Bukkaraya Samudram,14.6818877,77.6005911,Red,Field Pea,"Lobia, Cluster Bean",Horse Gram
Andhra Pradesh,Anantapuram,Garladinne,14.8255661,77.5934621,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Kudair,14.7212028,77.4128193,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Narpala,14.7108923,77.8052767,Red,Field Pea,"Lobia, Cowpea","Horse Gram, Winged Bean"
Andhra Pradesh,Anantapuram,Peddapappur,14.931237,77.864598,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Putlur,14.8125885,77.9667267,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Raptadu,14.6158174,77.6063541,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Singanamala,14.8000291,77.717308,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Tadipatri,14.9091024,78.0092047,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Yellanur,14.7005441,78.0723248,Red,"Field Pea, Rajma","Lobia, Hyacinth Bean",Horse Gram
Andhra Pradesh,Anantapuram,Gooty,15.1229477,77.6325593,Red,Field Pea,"Lobia, Cluster Bean",Horse Gram
Andhra Pradesh,Anantapuram,Guntakal,15.1660706,77.3769836,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Pamidi,14.9521175,77.5947964,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Peddavadugur,15.0191823,77.6736554,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Uravakonda,14.9460376,77.2604842,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Vajrakarur,15.0262584,77.38699,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Vidapanakal,15.0563702,77.1844619,Red,"Field Pea, Rajma","Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Yadiki,15.050394,77.8727126,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Beluguppa,14.714318,77.1341351,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Bommanahal,15.0008268,76.9779875,Red,Field Pea,"Lobia, Cluster Bean",Horse Gram
Andhra Pradesh,Anantapuram,Brahmasamudram,14.5523911,76.947022,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,D.Hirehal,15.0096592,76.8379942,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Gummagatta,14.5814165,76.854799,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Kalyandurg,14.5506321,77.1087176,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Kambadur,14.3427482,77.2318934,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Kanekal,14.8093235,77.069398,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Kundurpi,14.2879312,77.037736,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Rayadurg,14.696869,76.8546505,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Settur,14.4474111,76.9830277,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Anantapuram,Beerangi Kothakota,13.657554,78.2625728,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Chowdepalle,13.4373306,78.6916352,Red,Field Pea,"Lobia, Hyacinth Bean","Horse Gram, Rice Bean"
Andhra Pradesh,Annamayya,Kurabalakota,13.652581,78.4815879,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Madanapalle,13.5560496,78.5010007,Red,Field Pea,"Lobia, Cluster Bean",Horse Gram
Andhra Pradesh,Annamayya,Mulakalacheruvu,13.79822,78.2632767,Red,Field Pea,"Lobia, Cluster Bean",Horse Gram
Andhra Pradesh,Annamayya,Nimmanapalle,13.5714548,78.6675305,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Peddamandyam,13.9273819,78.5490494,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Peddathippasamudram,13.7121886,78.2070246,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Punganur,13.36592,78.5750141,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Ramasamudram,13.3647618,78.4254543,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Thamballapalle,13.8220544,78.4489062,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Gurramkonda,13.7793731,78.5873759,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Kalakada,13.8257978,78.788704,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Kalikiri,13.6427649,78.8099472,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Kambhamvaripalle,13.7894428,78.8826779,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Pileru,13.654869,78.9471378,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Sodam,13.5476991,78.9074846,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Somala,13.476843,78.8106552,Red,Field Pea,"Lobia, Hyacinth Bean",Horse Gram
Andhra Pradesh,Annamayya,Vayalpad,13.87942335,78.71273888,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Chinnamandyam,13.9365129,78.6824194,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Galiveedu,14.0253099,78.5064473,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Lakkireddipalli,14.1831779,78.6994326,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Ramapuram,14.8080163,78.7072293,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Rayachoti,14.0586263,78.7519382,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Sambepalli,14.2658402,78.7466666,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Annamayya,Bapatla,15.9039445,80.4671375,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Bapatla,Karlapalem,15.9408472,80.5379739,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Martur,15.9938431,80.1037721,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,"Moong Dal, Winged Bean"
Andhra Pradesh,Bapatla,Parchur,15.9638688,80.2739458,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Pittalavanipalem,15.9843732,80.6368539,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Yeddanapudi,15.99554,80.1721613,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Chinaganjam,15.698071,80.2377078,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Chirala,15.8166616,80.35869,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Inkollu,15.8283739,80.1944375,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Karamchedu,15.8842993,80.3129541,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Vetapalem,15.785336,80.3073826,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Amruthalur,16.1191558,80.6590494,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,"Moong Dal, Winged Bean"
Andhra Pradesh,Bapatla,Bhattiprolu,16.1038105,80.7845272,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Cherukupalle,16.0493704,80.6805413,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Kolluru,16.1848161,80.7962492,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Nagaram,16.0056803,80.7255995,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Nizampatnam,15.9055019,80.6682428,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Repalle,16.0174248,80.8294747,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Tsundur,16.1595028,80.5841155,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Vemuru,16.177978,80.7394572,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,Bapatla,Bangarupalem,13.1962328,78.9132652,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,"Moong Dal, Rice Bean"
Andhra Pradesh,Chittoor,Chittoor,13.217176,79.1003289,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Chittoor Urban,13.217176,79.1003289,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Gangadhara Nellore,13.2326974,79.182364,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Gudipala,13.1012691,79.1248645,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Irala,13.3877656,78.9684177,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Penumuru,13.3677436,79.1957638,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Pulicherla,13.6004704,79.043318,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Puthalapattu,13.3843417,79.0828492,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Rompicherla,13.6678164,79.050381,Red,Field Pea,"Lobia, Cluster Bean","Horse Gram, Winged Bean"
Andhra Pradesh,Chittoor,Sri Rangaraja Puram,13.3055505,79.3571161,Red,Field Pea,"Lobia, Cowpea","Horse Gram, Rice Bean"
Andhra Pradesh,Chittoor,Thavanampalle,13.2629492,79.0094081,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Vedurukuppam,13.4514598,79.3212058,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Yadamarri,13.1597908,79.0397862,Red,Field Pea,"Lobia, Cluster Bean",Horse Gram
Andhra Pradesh,Chittoor,Kuppam,12.7461129,78.342291,Red,Field Pea,"Lobia, Cowpea","Horse Gram, Rice Bean"
Andhra Pradesh,Chittoor,Ramakuppam,12.899458,78.4851396,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Santhipuram,12.8705475,78.39943,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Gudipalle,12.9795147,78.5021861,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Nagari,13.3200519,79.585628,Red,Field Pea,"Lobia, Hyacinth Bean","Horse Gram, Winged Bean"
Andhra Pradesh,Chittoor,Nindra,13.3618279,79.7007211,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Palasamudram,13.2121167,79.385975,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Vijayapuram,13.2677213,79.6972785,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Karvetinagar,13.4210317,79.4465159,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Baireddipalle,13.0875972,78.6058242,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Gangavaram,13.217416,78.7457541,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Palamaner,13.194898,78.7474214,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Peddapanjani,13.3070863,78.6865903,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Chittoor,Venkatagirikota,13.0011676,78.4794568,Red,Field Pea,"Lobia, Cowpea","Horse Gram, Winged Bean"
Andhra Pradesh,Chittoor,Allavaram,16.5078455,81.9889323,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Amalapuram,16.5774798,82.0031455,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,I. Polavaram,16.6602506,82.189037,Red,"Field Pea, Rajma","Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Katrenikona,16.5828372,82.1536851,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Malikipuram,16.4043328,81.806039,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Mamidikuduru,16.5028955,81.9173312,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Mummidivaram,16.6414998,82.1042955,Red,Field Pea,"Lobia, Cowpea","Horse Gram, Rice Bean"
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Razole,16.4743259,81.8401957,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Sakhinetipalle,16.4242668,81.7185253,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Uppalaguptam,16.5513219,82.0938189,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Ainavilli,16.6600657,82.0114209,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Alamuru,16.7889753,81.8838931,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Ambajipeta,16.5938193,81.953567,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Atreyapuram,16.8334169,81.7869042,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Kothapeta,16.7160148,81.8957846,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,P. Gannavaram,16.5419292,80.8050141,Red,Field Pea,"Lobia, Cluster Bean",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Ravulapalem,16.762483,81.8423198,Red,"Field Pea, Rajma","Lobia, Cowpea","Horse Gram, Rice Bean"
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,K. Gangavaram,13.217416,78.7457541,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Ramachandrapuram,13.5428503,80.0331377,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Dr. B.R. Ambedkar Konaseema district,Chagallu,16.9929779,81.6667684,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,East Godavari,Devarapalle,17.0350499,81.5623849,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,East Godavari,Gopalapuram,17.0999719,81.5390728,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,East Godavari,Kovvur,17.0125618,81.727383,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,East Godavari,Nallajerla,16.9479449,81.4045447,Alluvial,"Chana Dal, Rajma",Toor Dal,"Moong Dal, Winged Bean"
Andhra Pradesh,East Godavari,Nidadavole,16.8970864,81.6634478,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,East Godavari,Peravali,16.7511382,81.7417812,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,"Moong Dal, Winged Bean"
Andhra Pradesh,East Godavari,Tallapudi,17.1257124,81.6651457,Alluvial,"Chana Dal, Rajma",Toor Dal,"Moong Dal, Rice Bean"
Andhra Pradesh,East Godavari,Undrajavaram,16.7903381,81.6979992,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,East Godavari,Anaparthi,16.9340866,81.9555307,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,East Godavari,Biccavolu,16.9665505,82.043438,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,East Godavari,Gokavaram,17.2563226,81.848391,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,East Godavari,Kadiam,16.9135908,81.8182663,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,East Godavari,Kapileswarapuram,16.7406164,81.9193779,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
