state,district,mandal,latitude,longitude,soil type,rabi,kharif,zaid
Andhra Pradesh,Sri Sathya Sai,Kothacheruvu,14.1883776,77.7652346,Red,Field Pea,"Lobia, Cowpea","Horse Gram, Winged Bean"
Andhra Pradesh,Sri Sathya Sai,Nallamada,14.1416836,77.9831441,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Sri Sathya Sai,Obuladevaracheruvu,13.79822,78.2632767,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Sri Sathya Sai,Puttaparthi,14.1669963,77.8091496,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Sri Sathya Sai,Ichchapuram,19.1153219,84.6851979,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Srikakulam,Kanchili,18.9811478,84.582481,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Kaviti,19.0093875,84.6884426,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Mandasa,18.8724406,84.4605822,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Palasa,18.7747161,84.4093876,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Sompeta,18.9456083,84.582481,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Vajrapukothuru,18.701265,84.4335137,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Amadalavalasa,18.4101166,83.902951,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Burja,18.5191398,83.8022149,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Etcherla,18.2820684,83.8247623,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Ganguvarisigadam,18.3795764,83.6906836,Alluvial + Sandy,"Chana Dal, Masoor Dal","Moong Dal, Cluster Bean","Moong Dal, Rice Bean"
Andhra Pradesh,Srikakulam,Gara,18.3314303,84.0544053,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Jalumuru,18.5105679,84.0418536,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Laveru,18.2380194,83.6959992,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Narasannapeta,18.4163638,84.0459255,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Polaki,18.3764255,84.099966,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Ponduru,18.3497368,83.7583918,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Ranastalam,18.2024216,83.6906836,Alluvial + Sandy,"Chana Dal, Masoor Dal","Moong Dal, Hyacinth Bean","Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Sarubujjili,18.5206315,83.8936796,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Srikakulam,18.2949165,83.8938018,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Hiramandalam,18.671752,83.9506104,Alluvial + Sandy,"Chana Dal, Masoor Dal","Moong Dal, Hyacinth Bean","Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Kotabommali,18.5184138,84.151428,Alluvial + Sandy,"Chana Dal, Masoor Dal","Moong Dal, Cluster Bean","Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Kothuru,18.784518,83.8860282,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Lakshminarsupeta,18.6174342,83.9625195,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Meliaputti,18.7749391,84.1738463,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Rice Bean"
Andhra Pradesh,Srikakulam,Nandigam,18.3667052,84.1441732,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Pathapatnam,18.7505231,84.0915781,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Santhabommali,18.5364165,84.208117,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Saravakota,18.5936781,84.0524237,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Tekkali,18.6057678,84.2301531,Alluvial + Sandy,"Chana Dal, Rajma",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Srikakulam,Balayapalle,14.0659022,79.6852904,Alluvial + Sandy,"Chana Dal, Masoor Dal",Moong Dal,"Moong Dal, Moth Bean"
Andhra Pradesh,Tirupati,Dakkili,14.1066823,79.5512119,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,K. V. B. Puram,13.4787911,78.8382644,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Nagalapuram,13.3857837,79.7988547,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Narayanavanam,13.4214205,79.5898413,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Pichatur,13.3991349,79.7413896,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Renigunta,13.6373232,79.5036674,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Srikalahasti,13.7527145,79.7066722,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Thottambedu,13.7168036,79.7231612,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Venkatagiri,13.9628978,79.5884369,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Yerpedu,13.6937091,79.5939606,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Buchinaidu Kandriga,13.7018417,79.8318098,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Chittamur,13.9558573,80.0688587,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Doravarisatram,14.2580848,79.9192702,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Naidupeta,13.9058635,79.8910459,Red,Field Pea,"Lobia, Hyacinth Bean",Horse Gram
Andhra Pradesh,Tirupati,Ozili,14.0036134,79.9066763,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Pellakuru,13.8305399,79.8096502,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Satyavedu,13.4322706,79.9612368,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Sullurpeta,13.7008756,80.0209065,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Tada,13.589852,80.0328027,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Vakadu,14.0025371,80.0709539,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Varadaiahpalem,13.601156,79.9346603,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Chandragiri,13.5881118,79.3155716,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Chinnagottigallu,13.6508356,79.0856885,Red,Field Pea,"Lobia, Hyacinth Bean",Horse Gram
Andhra Pradesh,Tirupati,Chitvel,14.1728215,79.3289523,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Kodur,13.9597733,79.3499861,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Obulavaripalle,14.0374777,79.2648481,Red,Field Pea,"Lobia, Hyacinth Bean",Horse Gram
Andhra Pradesh,Tirupati,Pakala,13.4505232,79.1164797,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Penagalur,14.3045947,79.2627341,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Pullampeta,14.1223474,79.2098667,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Puttur,13.4381376,79.5521971,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Ramachandrapuram,13.5428503,80.0331377,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Tirupati Rural,13.6287557,79.4191795,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Tirupati Urban,13.6287557,79.4191795,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Vadamalapeta,13.5492114,79.524513,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Yerravaripalem,13.6911704,79.1266288,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Tirupati,Anandapuram,17.9053509,83.3629107,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Visakhapatnam,Bheemunipatnam,17.9287283,83.4265542,Red + Laterite,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Visakhapatnam,Padmanabham,17.9914434,83.3375244,Red + Laterite,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Visakhapatnam,Seethammadhara,17.1766571,81.6925246,Red + Laterite,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Visakhapatnam,Visakhapatnam Rural,17.68780996,82.66058447,Red + Laterite,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Visakhapatnam,Gajuwaka,17.6851243,83.2035471,Red + Laterite,Field Pea,"Lobia, Cluster Bean",Horse Gram
Andhra Pradesh,Visakhapatnam,Gopalapatnam,18.7505231,84.0915781,Red + Laterite,"Field Pea, Rajma","Lobia, Cowpea",Horse Gram
Andhra Pradesh,Visakhapatnam,Maharanipeta,17.68780996,82.66058447,Red + Laterite,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Visakhapatnam,Mulagada,15.6916334,78.4119492,Red + Laterite,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Visakhapatnam,Pedagantyada,17.6665858,83.2063083,Red + Laterite,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Visakhapatnam,Pendurthi,17.80552,83.2089126,Red + Laterite,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Visakhapatnam,Badangi,18.4940742,83.3663617,Red + Laterite,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Bobbili,18.5735047,83.3583654,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Dattirajeru,18.3727725,83.3919275,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Gajapathinagaram,17.0806322,81.9017706,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Mentada,18.3109597,83.2592984,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Ramabhadrapuram,13.5428503,80.0331377,Red,Field Pea,"Lobia, Cluster Bean",Horse Gram
Andhra Pradesh,Vizianagaram,Therlam,18.4810595,83.5030216,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Cheepurupalle,18.3105327,83.568301,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Garividi,18.2858395,83.5363359,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Gurla,18.2031702,83.4483483,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Merakamudidam,17.86859276,83.00034832,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Rajam,18.4555839,83.6493806,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Regidi Amadalavalasa,18.4555839,83.6493806,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Santhakaviti,18.4670401,83.7902747,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Vangara,18.6168693,83.6089,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Bhogapuram,18.0306541,83.4936905,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Bondapalle,18.2425128,83.3482146,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Denkada,18.0919657,83.4750241,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Gantyada,18.1418759,83.2960831,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Jami,18.0507698,83.2626433,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Kothavalasa,17.8908652,83.1908216,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Lakkavarapukota,17.0097652,81.1938878,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Nellimarla,18.164904,83.4510164,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Pusapatirega,18.0930405,83.5509886,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Srungavarapukota,17.0097652,81.1938878,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Vepada,18.0119217,83.0804283,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Vizianagaram,18.1066576,83.3955506,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,Vizianagaram,Akividu,16.5823155,81.3783772,Red,Field Pea,"Lobia, Cowpea",Horse Gram
Andhra Pradesh,West Godavari,Bhimavaram,16.544893,81.521241,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Kalla,16.5373609,81.4086665,Alluvial,"Chana Dal, Masoor Dal","Toor Dal, Cluster Bean","Moong Dal, Rice Bean"
Andhra Pradesh,West Godavari,Palacoderu,16.5861566,81.5479871,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,"Moong Dal, Rice Bean"
Andhra Pradesh,West Godavari,Undi,16.5863612,81.4636018,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Veeravasaram,16.5366494,81.6276892,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Achanta,16.6020356,81.8076934,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Mogalthur,16.415655,81.6105642,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,"Moong Dal, Rice Bean"
Andhra Pradesh,West Godavari,Palakollu,16.5179401,81.7253474,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Penugonda,16.6547241,81.7445167,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Penumantra,16.6437416,81.6528219,Alluvial,"Chana Dal, Rajma",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Poduru,16.5896425,81.7622951,Alluvial,"Chana Dal, Masoor Dal","Toor Dal, Cluster Bean",Moong Dal
Andhra Pradesh,West Godavari,Yelamanchili,16.4808462,81.7828033,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Attili,16.6884808,81.6037176,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Ganapavaram,16.5419292,80.8050141,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Iragavaram,16.6912107,81.7062103,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Pentapadu,16.7803742,81.5253564,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Tadepalligudem,16.8072523,81.5316033,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Tanuku,16.7565815,81.6769714,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,West Godavari,Atlur,14.5667169,79.050381,Alluvial,"Chana Dal, Masoor Dal",Toor Dal,Moong Dal
Andhra Pradesh,YSR Kadapa,B. Kodur,14.8887345,78.9910352,Red + Black,"Chana Dal, Rajma","Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Badvel,14.7309084,79.058856,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Brahmamgarimattam,14.9088613,78.92205,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Chapad,14.5767233,78.8382644,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Duvvur,14.8405902,78.6540576,Red + Black,Chana Dal,"Toor Dal, Urad Dal","Horse Gram, Rice Bean"
Andhra Pradesh,YSR Kadapa,Gopavaram,14.7166007,79.1209829,Red + Black,Chana Dal,"Toor Dal, Hyacinth Bean",Horse Gram
Andhra Pradesh,YSR Kadapa,Kalasapadu,15.1065974,78.9415524,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Khajipet,14.6587411,78.7532884,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Porumamilla,14.9994124,78.9915188,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,S.Mydukur,14.7264993,78.7321005,Red + Black,"Chana Dal, Rajma","Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Jammalamadugu,14.8474197,78.3899108,Red + Black,Chana Dal,"Toor Dal, Hyacinth Bean",Horse Gram
Andhra Pradesh,YSR Kadapa,Kondapuram,14.7757134,78.1949157,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Muddanur,14.6896777,78.3927547,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Mylavaram,14.8587305,78.3301701,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Peddamudium,15.0129141,78.451038,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Proddatur,14.752624,78.5541053,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Rajupalem,14.2318901,79.2442339,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Chennur,14.5690744,78.7986181,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Chinthakommadinne,14.64221698,78.78284009,Red + Black,"Chana Dal, Rajma","Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Kadapa,14.4673154,78.8242089,Red + Black,Chana Dal,"Toor Dal, Urad Dal","Horse Gram, Winged Bean"
Andhra Pradesh,YSR Kadapa,Kamalapuram,16.5774798,82.0031455,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Pendlimarri,14.4491199,78.6313624,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Sidhout,14.4667556,78.9698314,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Vallur,14.5592933,78.7224666,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Vontimitta,14.3948189,79.0263645,Red + Black,"Chana Dal, Rajma","Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Yerraguntla,14.639396,78.5348507,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Chakrayapet,14.2562084,78.4922427,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Lingala,14.512287,78.1165309,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Pulivendla,14.4222318,78.2263388,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Simhadripuram,14.6288168,78.1265104,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Thondur,14.5764708,78.28036,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Veerapunayunipalle,14.5767233,78.8382644,Red + Black,Chana Dal,"Toor Dal, Hyacinth Bean",Horse Gram
Andhra Pradesh,YSR Kadapa,Vempalle,14.3661521,78.45856,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Vemula,14.370133,78.3209215,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Nandalur,14.2709505,79.1068667,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Rajampet,14.1969204,79.1554591,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,T. Sundupalle,13.9815716,78.9146798,Red + Black,Chana Dal,"Toor Dal, Urad Dal",Horse Gram
Andhra Pradesh,YSR Kadapa,Veeraballi,14.1576711,78.8566661,Red + Black,Chana Dal,"Toor Dal, Urad Dal","Horse Gram, Winged Bean"